meal_name,carb,meat,vege,fruit,type,vegan,allergy,time
Chicken soup with carrot and lettuce,None,chicken,lettuce,None,soup,no,gluten,Dinner
Chicken soup with carrot and lettuce,None,chicken,lettuce,None,soup,no,lactose,Dinner
Chicken soup with carrot and lettuce,None,chicken,lettuce,None,soup,no,bean/nuts,Dinner
Chicken soup with carrot and lettuce,None,chicken,lettuce,None,soup,no,egg,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,None,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,seafood,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,gluten,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,lactose,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,bean/nuts,Dinner
Chicken soup with carrot and lettuce,None,chicken,carrot,None,soup,no,egg,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,None,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,egg,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,bean/nuts,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,gluten,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,lactose,Dinner
Pork soup with corn and broccoli,None,pork,broccoli,None,soup,no,seafood,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,None,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,egg,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,bean/nuts,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,gluten,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,lactose,Dinner
Pork soup with corn and broccoli,None,pork,corn,None,soup,no,seafood,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,None,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,egg,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,bean/nuts,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,gluten,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,lactose,Dinner
Beef soup with potato and carrot,None,beef,potato,None,soup,no,seafood,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,None,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,egg,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,bean/nuts,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,gluten,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,lactose,Dinner
Beef soup with potato and carrot,None,beef,carrot,None,soup,no,seafood,Dinner
Salmon head soup with spinach and mushroom,None,salmon,mushroom,None,soup,no,None,Dinner
Salmon head soup with spinach and mushroom,None,salmon,mushroom,None,soup,no,egg,Dinner
Salmon head soup with spinach and mushroom,None,salmon,mushroom,None,soup,no,bean/nuts,Dinner
Salmon head soup with spinach and mushroom,None,salmon,mushroom,None,soup,no,gluten,Dinner
Salmon head soup with spinach and mushroom,None,salmon,mushroom,None,soup,no,lactose,Dinner
Salmon head soup with spinach and mushroom,None,salmon,spinach,None,soup,no,None,Dinner
Salmon head soup with spinach and mushroom,None,salmon,spinach,None,soup,no,egg,Dinner
Salmon head soup with spinach and mushroom,None,salmon,spinach,None,soup,no,bean/nuts,Dinner
Salmon head soup with spinach and mushroom,None,salmon,spinach,None,soup,no,gluten,Dinner
Salmon head soup with spinach and mushroom,None,salmon,spinach,None,soup,no,lactose,Dinner
Tuna soup with carrot and corn,None,tuna,corn,None,soup,no,None,Dinner
Tuna soup with carrot and corn,None,tuna,corn,None,soup,no,egg,Dinner
Tuna soup with carrot and corn,None,tuna,corn,None,soup,no,bean/nuts,Dinner
Tuna soup with carrot and corn,None,tuna,corn,None,soup,no,gluten,Dinner
Tuna soup with carrot and corn,None,tuna,corn,None,soup,no,lactose,Dinner
Tuna soup with carrot and corn,None,tuna,carrot,None,soup,no,None,Dinner
Tuna soup with carrot and corn,None,tuna,carrot,None,soup,no,egg,Dinner
Tuna soup with carrot and corn,None,tuna,carrot,None,soup,no,bean/nuts,Dinner
Tuna soup with carrot and corn,None,tuna,carrot,None,soup,no,gluten,Dinner
Tuna soup with carrot and corn,None,tuna,carrot,None,soup,no,lactose,Dinner
Shrimp soup with corn and tomato,None,shrimp,tomato,None,soup,no,None,Dinner
Shrimp soup with corn and tomato,None,shrimp,tomato,None,soup,no,egg,Dinner
Shrimp soup with corn and tomato,None,shrimp,tomato,None,soup,no,bean/nuts,Dinner
Shrimp soup with corn and tomato,None,shrimp,tomato,None,soup,no,gluten,Dinner
Shrimp soup with corn and tomato,None,shrimp,tomato,None,soup,no,lactose,Dinner
Shrimp soup with corn and tomato,None,None,corn,None,soup,no,None,Dinner
Shrimp soup with corn and tomato,None,None,corn,None,soup,no,egg,Dinner
Shrimp soup with corn and tomato,None,None,corn,None,soup,no,bean/nuts,Dinner
Shrimp soup with corn and tomato,None,None,corn,None,soup,no,gluten,Dinner
Shrimp soup with corn and tomato,None,None,corn,None,soup,no,lactose,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,yes,None,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,yes,egg,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,yes,gluten,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,yes,lactose,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,yes,seafood,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,yes,None,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,yes,egg,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,yes,gluten,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,yes,lactose,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,yes,seafood,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,yes,None,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,yes,egg,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,yes,gluten,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,yes,lactose,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,yes,seafood,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,no,None,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,no,egg,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,no,gluten,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,no,lactose,Dinner
Pea soup with corn and carrot,None,None,pea,None,soup,no,seafood,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,no,None,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,no,egg,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,no,gluten,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,no,lactose,Dinner
Pea soup with corn and carrot,None,None,corn,None,soup,no,seafood,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,no,None,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,no,egg,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,no,gluten,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,no,lactose,Dinner
Pea soup with corn and carrot,None,None,carrot,None,soup,no,seafood,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,no,None,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,no,egg,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,no,lactose,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,no,seafood,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,no,None,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,no,egg,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,no,lactose,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,no,seafood,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,yes,None,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,yes,egg,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,yes,lactose,Dinner
Noodle Soup with chickpea and carrot,noodle,None,chickpea,None,soup,yes,seafood,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,yes,None,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,yes,egg,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,yes,lactose,Dinner
Noodle Soup with chickpea and carrot,noodle,None,carrot,None,soup,yes,seafood,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,lettuce,None,soup,no,None,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,lettuce,None,soup,no,egg,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,lettuce,None,soup,no,lactose,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,lettuce,None,soup,no,seafood,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,lettuce,None,soup,no,bean/nuts,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,carrot,None,soup,no,None,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,carrot,None,soup,no,egg,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,carrot,None,soup,no,lactose,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,carrot,None,soup,no,seafood,Dinner
Chicken Noodle Soup with lettuce and carrot,noodle,chicken,carrot,None,soup,no,bean/nuts,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,lettuce,None,soup,no,None,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,lettuce,None,soup,no,egg,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,lettuce,None,soup,no,lactose,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,lettuce,None,soup,no,seafood,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,lettuce,None,soup,no,bean/nuts,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,carrot,None,soup,no,None,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,carrot,None,soup,no,egg,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,carrot,None,soup,no,lactose,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,carrot,None,soup,no,seafood,Dinner
Pork Meatball Noodle Soup with lettuce and carrot,noodle,pork,carrot,None,soup,no,bean/nuts,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,lettuce,None,soup,no,None,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,lettuce,None,soup,no,egg,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,lettuce,None,soup,no,lactose,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,lettuce,None,soup,no,seafood,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,lettuce,None,soup,no,bean/nuts,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,carrot,None,soup,no,None,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,carrot,None,soup,no,egg,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,carrot,None,soup,no,lactose,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,carrot,None,soup,no,seafood,Dinner
Beef Meatball Noodle Soup with lettuce and carrot,noodle,beef,carrot,None,soup,no,bean/nuts,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,lettuce,None,soup,no,None,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,lettuce,None,soup,no,egg,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,lettuce,None,soup,no,lactose,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,lettuce,None,soup,no,seafood,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,lettuce,None,soup,no,bean/nuts,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,carrot,None,soup,no,None,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,carrot,None,soup,no,egg,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,carrot,None,soup,no,lactose,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,carrot,None,soup,no,seafood,Dinner
Turkey Meatball Noodle Soup with lettuce and carrot,noodle,turkey,carrot,None,soup,no,bean/nuts,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,lettuce,None,soup,no,None,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,lettuce,None,soup,no,egg,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,lettuce,None,soup,no,lactose,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,lettuce,None,soup,no,bean/nuts,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,carrot,None,soup,no,None,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,carrot,None,soup,no,egg,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,carrot,None,soup,no,lactose,Dinner
Shrimp Noodle Soup with lettuce and carrot,noodle,shrimp,carrot,None,soup,no,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,yes,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,carrot,None,soup,no,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,yes,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,broccoli,None,soup,no,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,None,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,egg,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,lactose,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,bean/nuts,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,seafood,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,yes,gluten,Dinner
Carrot Broccoli and Cabbage Soup,None,None,cabbage,None,soup,no,gluten,Dinner
Chicken Spaghetti,noodle,chicken,tomato,None,pasta,no,egg,Dinner
Beef Spaghetti,noodle,beef,tomato,None,pasta,no,egg,Dinner
Pork Spaghetti,noodle,pork,tomato,None,pasta,no,egg,Dinner
Salmon Spaghetti,noodle,salmon,tomato,None,pasta,no,egg,Dinner
Turkey Spaghetti,noodle,turkey,tomato,None,pasta,no,egg,Dinner
Tuna Spaghetti,noodle,tuna,tomato,None,pasta,no,egg,Dinner
Shrimp Spaghetti,noodle,shrimp,tomato,None,pasta,no,egg,Dinner
Chicken Spaghetti,noodle,chicken,tomato,None,pasta,no,None,Dinner
Beef Spaghetti,noodle,beef,tomato,None,pasta,no,None,Dinner
Pork Spaghetti,noodle,pork,tomato,None,pasta,no,None,Dinner
Salmon Spaghetti,noodle,salmon,tomato,None,pasta,no,None,Dinner
Turkey Spaghetti,noodle,turkey,tomato,None,pasta,no,None,Dinner
Tuna Spaghetti,noodle,tuna,tomato,None,pasta,no,None,Dinner
Shrimp Spaghetti,noodle,shrimp,tomato,None,pasta,no,None,Dinner
Chicken Spaghetti,noodle,chicken,tomato,None,pasta,no,seafood,Dinner
Beef Spaghetti,noodle,beef,tomato,None,pasta,no,seafood,Dinner
Pork Spaghetti,noodle,pork,tomato,None,pasta,no,seafood,Dinner
Turkey Spaghetti,noodle,turkey,tomato,None,pasta,no,seafood,Dinner
Chicken Spaghetti,noodle,chicken,tomato,None,pasta,no,lactose,Dinner
Beef Spaghetti,noodle,beef,tomato,None,pasta,no,lactose,Dinner
